#,ChatRm,Date,ID,Time,Comment
7327,34 CAV,17-Mar-14,_ _ 7_4i_34acdr _ _,13:26:00,"(en) C trp, raise your hand if you are gay"
7330,34 CAV,17-Mar-14,7_4i_34_a_cdr,13:27:00,(en) point your thumb at your favorite person
7331,34 CAV,17-Mar-14,7_4i_34_c_cdr,13:27:00,(en) I see you say no to women
7332,34 CAV,17-Mar-14,7_4i_34_a_cdr,13:27:00,(en) NEIN!
7333,34 CAV,17-Mar-14,7_4i_34_c_cdr,13:27:00,(en) ten
7335,34 CAV,17-Mar-14,7_4i_34_a_cdr,13:28:00,"(en) They should have a ""disturb"" icon to go with the do not disturb one"
7336,34 CAV,17-Mar-14,7_4i_34_a_cdr,13:28:00,(en) I would make it the 53's permanent
7337,34 CAV,17-Mar-14,7_4i_34_c_cdr,13:28:00,(en) sweet
7340,34 CAV,17-Mar-14,7_4i_34_c_cdr,13:29:00,"(en) :-0, this is someones favorit face position, A TRP"
7341,34 CAV,17-Mar-14,7 4i_34_c_cdr,13:29:00,(en)
7342,34 CAV,17-Mar-14,7 4i_34_a_cdr,13:29:00,(en)
7355,34 CAV,17-Mar-14,7_4i_34_a_cdr,13:32:00,"(en) where are the updated graphics, bandaid 3?"
7356,34 CAV,17-Mar-14,7_4i_34_c_cdr,13:32:00,"(en) we are getting murdered sitting here waiting on thouse graphic, GOD"
7358,34 CAV,17-Mar-14,7_4i_34_a_cdr,13:33:00,"(en) AHHH! MASCALI MASCALI C TRP, don't confuse that with MASCARA!"
7359,34 CAV,17-Mar-14,7_4i_34_a_cdr,13:33:00,(en) NOT EYE MAKEUP!
7360,34 CAV,17-Mar-14,7 4i_34_c_cdr,13:34:00,"(en) how can I, you talk about the different shades yo ubuy daily"
7361,34 CAV,17-Mar-14,7 41_34_a_cdr,13:34:00,"(en) one size does not fit all.... different lighting situations, eye colors"
7362,34 CAV,17-Mar-14,7_4i_34_c_cdr,13:34:00,"(en) I heard about the eye makeup you were, the one eyed monster makeup"
7364,34 CAV,17-Mar-14,7_4I_34_a_cdr,13:35:00,(en) I'm going to give you irish sunglasses and then you'll have to borrow my makeup
7365,34 CAV,17-Mar-14,7_41_34_c_cdr,13:35:00,(en) I am going to IG
7371,34 CAV,17-Mar-14,7_41_34_a_cdr,13:36:00,"(en) BANDA1D 3, PLEASE GO TO ALL ICONS AND DELETE THE NAME AND PLACE IT IN COMMENTS SO I CAN SEE'''''''"
7374,34 CAV,17-Mar-14,7_4i_34_c_cdr,13:37:00,(en) that bandit 3
